Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2005","2005","7021","Annual value","","69.68","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2005","2005","7021","Annual value","","72.3","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","56","Maize","2005","2005","7021","Annual value","","20.11","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2005","2005","7021","Annual value","","65.69","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2005","2005","7021","Annual value","","80.66","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2005","2005","7021","Annual value","","72.14","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2005","2005","7021","Annual value","","64.55","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2005","2005","7021","Annual value","","67.22","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","402","Onions, shallots, green","2005","2005","7021","Annual value","","66.91","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2005","2005","7021","Annual value","","114.82","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2006","2006","7021","Annual value","","67.61","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2006","2006","7021","Annual value","","65.38","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2006","2006","7021","Annual value","","67.48","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","56","Maize","2006","2006","7021","Annual value","","21.66","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2006","2006","7021","Annual value","","64.47","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2006","2006","7021","Annual value","","80.66","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2006","2006","7021","Annual value","","72.14","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2006","2006","7021","Annual value","","80.56","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2006","2006","7021","Annual value","","67.22","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","402","Onions, shallots, green","2006","2006","7021","Annual value","","67.22","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2006","2006","7021","Annual value","","122.42","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2007","2007","7021","Annual value","","73.79","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2007","2007","7021","Annual value","","71.36","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2007","2007","7021","Annual value","","73.65","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","56","Maize","2007","2007","7021","Annual value","","23.64","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2007","2007","7021","Annual value","","69.96","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2007","2007","7021","Annual value","","81.69","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2007","2007","7021","Annual value","","75.07","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2007","2007","7021","Annual value","","85.54","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2007","2007","7021","Annual value","","73.37","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","402","Onions, shallots, green","2007","2007","7021","Annual value","","73.37","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2007","2007","7021","Annual value","","133.61","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2008","2008","7021","Annual value","","77.29","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2008","2008","7021","Annual value","","74.74","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2008","2008","7021","Annual value","","77.14","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","56","Maize","2008","2008","7021","Annual value","","24.76","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2008","2008","7021","Annual value","","73.46","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2008","2008","7021","Annual value","","81.42","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2008","2008","7021","Annual value","","78.83","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2008","2008","7021","Annual value","","89.82","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2008","2008","7021","Annual value","","76.84","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","402","Onions, shallots, green","2008","2008","7021","Annual value","","76.84","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2008","2008","7021","Annual value","","139.95","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2009","2009","7021","Annual value","","77.59","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2009","2009","7021","Annual value","","75.03","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2009","2009","7021","Annual value","","77.44","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","56","Maize","2009","2009","7021","Annual value","","24.86","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2009","2009","7021","Annual value","","74.22","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2009","2009","7021","Annual value","","82.26","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2009","2009","7021","Annual value","","79.64","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2009","2009","7021","Annual value","","90.75","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2009","2009","7021","Annual value","","77.14","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","402","Onions, shallots, green","2009","2009","7021","Annual value","","77.14","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2009","2009","7021","Annual value","","140.48","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2010","2010","7021","Annual value","","79.52","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2010","2010","7021","Annual value","","76.9","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2010","2010","7021","Annual value","","79.36","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","56","Maize","2010","2010","7021","Annual value","","25.48","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2010","2010","7021","Annual value","","73.67","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2010","2010","7021","Annual value","","81.66","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2010","2010","7021","Annual value","","79.06","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2010","2010","7021","Annual value","","90.09","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2010","2010","7021","Annual value","","79.06","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","402","Onions, shallots, green","2010","2010","7021","Annual value","","79.06","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2010","2010","7021","Annual value","","143.98","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2011","2011","7021","Annual value","","86.19","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2011","2011","7021","Annual value","","83.35","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2011","2011","7021","Annual value","","86.02","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","56","Maize","2011","2011","7021","Annual value","","27.61","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2011","2011","7021","Annual value","","79.86","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2011","2011","7021","Annual value","","88.52","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2011","2011","7021","Annual value","","85.7","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2011","2011","7021","Annual value","","97.65","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2011","2011","7021","Annual value","","85.7","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","402","Onions, shallots, green","2011","2011","7021","Annual value","","85.7","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2011","2011","7021","Annual value","","156.07","Fc","Calculated data"
"PP","Producer Prices","26","Brunei Darussalam","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2012","2012","7021","Annual value","","94","Fc","Calculated data"
